Time,P1,P2,IM,Rec
104,0.993318455,0.982773669,0.45,0.98584
114,0.994118569,0.983569121,0.45,0.987
124,0.994810228,0.984328345,0.45,0.98796
134,0.995409516,0.985051657,0.45,0.989
144,0.995930005,0.985739958,0.45,0.98968
154,0.99638315,0.986394463,0.45,0.9902
164,0.996778621,0.987016555,0.45,0.99086
174,0.997124591,0.987607686,0.45,0.99148
184,0.997427978,0.988169318,0.45,0.99216
194,0.997694646,0.988702898,0.45,0.99258
204,0.997929576,0.989209833,0.45,0.99288
214,0.998137009,0.989691479,0.45,0.99326
224,0.998320563,0.99014914,0.45,0.9937
234,0.99848333,0.99058406,0.45,0.99408
244,0.998627962,0.990997428,0.45,0.99444
254,0.998756736,0.991390372,0.45,0.99484
264,0.998871613,0.991763966,0.45,0.99514
274,0.998974284,0.99211923,0.45,0.9954
284,0.999066214,0.992457129,0.45,0.99562
294,0.999148671,0.992778579,0.45,0.99582
304,0.999222757,0.993084447,0.45,0.99594
314,0.999289432,0.993375554,0.45,0.99608
324,0.999349534,0.993652677,0.45,0.9963
334,0.999403795,0.993916551,0.45,0.99654
344,0.999452855,0.994167871,0.45,0.99672
354,0.999497279,0.994407293,0.45,0.99678
364,0.999537561,0.99463544,0.45,0.9969
374,0.999574137,0.994852897,0.45,0.99698
384,0.999607393,0.99506022,0.45,0.99704
394,0.999637669,0.995257933,0.45,0.99716
404,0.999665266,0.995446532,0.45,0.99738
414,0.999690453,0.995626485,0.45,0.99756
424,0.999713466,0.995798233,0.45,0.99768
434,0.999734519,0.995962196,0.45,0.99782
444,0.999753799,0.996118767,0.45,0.99796
454,0.999771475,0.996268322,0.45,0.9981
464,0.999787697,0.996411212,0.45,0.99814
474,0.999802601,0.996547772,0.45,0.99818
484,0.999816307,0.996678316,0.45,0.99824
494,0.999828924,0.996803144,0.45,0.99834
504,0.99984055,0.996922537,0.45,0.99842
514,0.999851272,0.997036762,0.45,0.99848
524,0.999861169,0.997146072,0.45,0.99852
534,0.999870314,0.997250706,0.45,0.99854
544,0.99987877,0.997350891,0.45,0.99864
554,0.999886596,0.997446839,0.45,0.9987
564,0.999893845,0.997538755,0.45,0.99876
574,0.999900565,0.997626829,0.45,0.99884
584,0.9999068,0.997711245,0.45,0.99888
594,0.999912588,0.997792174,0.45,0.999
601,0.999916394,0.997846838,0.45,0.99908
611,0.999921504,0.99792221,0.45,0.99914
621,0.999926258,0.997994518,0.45,0.9992
631,0.999930684,0.998063902,0.45,0.99924
641,0.999934807,0.998130498,0.45,0.99924
651,0.999938651,0.998194433,0.45,0.9993
661,0.999942236,0.998255827,0.45,0.99932
671,0.999945583,0.998314795,0.45,0.99936
681,0.999948709,0.998371447,0.45,0.99936
691,0.99995163,0.998425886,0.45,0.9994
701,0.999954362,0.998478211,0.45,0.99946
711,0.999956918,0.998528514,0.45,0.99948
721,0.999959312,0.998576885,0.45,0.99954
731,0.999961554,0.998623409,0.45,0.99956
741,0.999963656,0.998668165,0.45,0.99956
751,0.999965627,0.99871123,0.45,0.99958
761,0.999967476,0.998752678,0.45,0.9996
771,0.999969213,0.998792577,0.45,0.99964
781,0.999970844,0.998830993,0.45,0.99972
791,0.999972377,0.998867989,0.45,0.99976
801,0.999973818,0.998903625,0.45,0.99978
811,0.999975174,0.998937958,0.45,0.9998
821,0.99997645,0.998971043,0.45,0.9998
831,0.999977652,0.99900293,0.45,0.9998
841,0.999978784,0.99903367,0.45,0.99984
851,0.999979851,0.999063309,0.45,0.99986
861,0.999980857,0.999091893,0.45,0.9999
871,0.999981807,0.999119464,0.45,0.9999
881,0.999982702,0.999146063,0.45,0.99996
891,0.999983548,0.99917173,0.45,0.99996
901,0.999984347,0.999196501,0.45,0.99998
911,0.999985102,0.999220412,0.45,1
921,0.999985816,0.999243498,0.45,1
931,0.999986491,0.99926579,0.45,1
941,0.999987129,0.99928732,0.45,1
951,0.999987734,0.999308118,0.45,1
961,0.999988306,0.999328212,0.45,1
971,0.999988848,0.999347629,0.45,1
981,0.999989362,0.999366395,0.45,1
991,0.999989848,0.999384535,0.45,1
4,0.833031442,0.75108951,0.61667,0.60766
14,0.924185012,0.907726122,0.61667,0.87224
24,0.940939424,0.917865482,0.61667,0.8991
34,0.953647006,0.922516319,0.61667,0.91448
44,0.963185527,0.927304575,0.61667,0.92612
54,0.970308098,0.932323187,0.61667,0.93584
64,0.975695189,0.937311186,0.61667,0.94346
74,0.979843503,0.942083502,0.61667,0.95062
84,0.983095911,0.946543196,0.61667,0.95626
94,0.985687913,0.950652208,0.61667,0.96084
104,0.987783358,0.954406957,0.61667,0.96424
114,0.989498428,0.957822447,0.61667,0.96724
124,0.9909172,0.960922683,0.61667,0.9701
134,0.992101733,0.963735131,0.61667,0.973
144,0.993098673,0.966287635,0.61667,0.9753
154,0.993943665,0.968606792,0.61667,0.97756
164,0.994664353,0.970717173,0.61667,0.97934
174,0.995282458,0.972641034,0.61667,0.98076
184,0.995815247,0.974398286,0.61667,0.98204
194,0.996276587,0.976006614,0.61667,0.98372
204,0.996677719,0.977481658,0.61667,0.98502
214,0.997027832,0.978837213,0.61667,0.98632
224,0.997334491,0.980085443,0.61667,0.98726
234,0.997603966,0.98123707,0.61667,0.98814
244,0.997841487,0.982301557,0.61667,0.98914
254,0.998051439,0.983287265,0.61667,0.9898
264,0.998237519,0.984201592,0.61667,0.99042
274,0.998402855,0.985051101,0.61667,0.99106
284,0.998550111,0.985841624,0.61667,0.99164
294,0.99868156,0.986578353,0.61667,0.99212
304,0.998799148,0.987265925,0.61667,0.99266
314,0.998904553,0.987908486,0.61667,0.9931
324,0.99899922,0.988509756,0.61667,0.9934
334,0.999084401,0.989073078,0.61667,0.99386
344,0.999161182,0.98960146,0.61667,0.99412
354,0.999230509,0.99009762,0.61667,0.99436
364,0.999293209,0.990564017,0.61667,0.99458
374,0.999350004,0.991002878,0.61667,0.99488
384,0.999401527,0.991416227,0.61667,0.99512
394,0.999448336,0.991805905,0.61667,0.99536
404,0.999490922,0.992173591,0.61667,0.99568
414,0.999529718,0.992520819,0.61667,0.99594
424,0.999565107,0.992848991,0.61667,0.99612
434,0.99959743,0.993159392,0.61667,0.9963
