Rec,Time,P1,P2
0.997,1527,0.999978659,0.997191437
0.997,1528,0.999978734,0.997197961
0.997,1529,0.999978808,0.997204468
0.997,1530,0.999978882,0.997210957
0.997,1531,0.999978956,0.997217429
0.997,1532,0.999979029,0.997223884
0.997,1533,0.999979103,0.997230321
0.997,1534,0.999979176,0.997236741
0.997,1535,0.999979248,0.997243143
0.997,1536,0.99997932,0.997249529
0.997,1537,0.999979393,0.997255897
0.997,1538,0.999979464,0.997262249
0.997,1539,0.999979536,0.997268583
0.998,1540,0.999979607,0.997274901
0.998,1541,0.999979678,0.997281201
0.998,1542,0.999979748,0.997287485
0.998,1543,0.999979819,0.997293752
0.998,1544,0.999979889,0.997300002
0.998,1545,0.999979959,0.997306236
0.998,1546,0.999980028,0.997312453
0.998,1547,0.999980098,0.997318653
0.998,1548,0.999980167,0.997324837
0.998,1549,0.999980235,0.997331004
0.998,1550,0.999980304,0.997337155
0.998,1551,0.999980372,0.997343289
0.998,1552,0.99998044,0.997349408
0.998,1553,0.999980507,0.997355509
0.998,1554,0.999980575,0.997361595
0.998,1555,0.999980642,0.997367664
0.998,1556,0.999980709,0.997373718
0.998,1557,0.999980775,0.997379755
0.998,1558,0.999980842,0.997385776
0.998,1559,0.999980908,0.997391781
0.998,1560,0.999980974,0.99739777
0.998,1561,0.999981039,0.997403744
0.998,1562,0.999981105,0.997409701
0.998,1563,0.99998117,0.997415643
0.998,1564,0.999981234,0.997421569
0.998,1565,0.999981299,0.997427479
0.998,1566,0.999981363,0.997433373
0.998,1567,0.999981427,0.997439252
0.998,1568,0.999981491,0.997445116
0.998,1569,0.999981555,0.997450964
0.998,1570,0.999981618,0.997456796
0.998,1571,0.999981681,0.997462613
0.998,1572,0.999981744,0.997468414
0.998,1573,0.999981807,0.997474201
0.998,1574,0.999981869,0.997479972
0.998,1575,0.999981931,0.997485727
0.998,1576,0.999981993,0.997491468
0.998,1577,0.999982055,0.997497193
0.998,1578,0.999982116,0.997502904
0.998,1579,0.999982177,0.997508599
0.998,1580,0.999982238,0.997514279
0.998,1581,0.999982299,0.997519944
0.998,1582,0.999982359,0.997525595
0.998,1583,0.999982419,0.99753123
0.998,1584,0.999982479,0.997536851
0.998,1585,0.999982539,0.997542457
0.998,1586,0.999982599,0.997548048
0.998,1587,0.999982658,0.997553624
0.998,1588,0.999982717,0.997559186
0.998,1589,0.999982776,0.997564733
0.998,1590,0.999982835,0.997570266
0.998,1591,0.999982893,0.997575784
0.998,1592,0.999982951,0.997581287
0.998,1593,0.999983009,0.997586776
0.998,1594,0.999983067,0.997592251
0.998,1595,0.999983124,0.997597712
0.998,1596,0.999983182,0.997603158
0.998,1597,0.999983239,0.99760859
0.998,1598,0.999983295,0.997614007
0.998,1599,0.999983352,0.997619411
0.998,1600,0.999983409,0.9976248
0.998,1601,0.999983465,0.997630175
0.998,1602,0.999983521,0.997635536
0.998,1603,0.999983576,0.997640884
0.998,1604,0.999983632,0.997646217
0.998,1605,0.999983687,0.997651536
0.998,1606,0.999983742,0.997656841
0.998,1607,0.999983797,0.997662133
0.998,1608,0.999983852,0.997667411
0.998,1609,0.999983907,0.997672675
0.998,1610,0.999983961,0.997677925
0.998,1611,0.999984015,0.997683161
0.998,1612,0.999984069,0.997688384
0.998,1613,0.999984123,0.997693594
0.998,1614,0.999984176,0.997698789
0.998,1615,0.999984229,0.997703972
0.998,1616,0.999984282,0.99770914
0.998,1617,0.999984335,0.997714296
0.998,1618,0.999984388,0.997719438
0.998,1619,0.99998444,0.997724566
0.998,1620,0.999984493,0.997729682
0.998,1621,0.999984545,0.997734784
0.998,1622,0.999984597,0.997739872
0.998,1623,0.999984648,0.997744948
0.998,1624,0.9999847,0.99775001
0.998,1625,0.999984751,0.997755059
0.998,1626,0.999984802,0.997760096
0.998,1627,0.999984853,0.997765119
0.998,1628,0.999984904,0.997770129
0.998,1629,0.999984954,0.997775126
0.998,1630,0.999985005,0.99778011
0.998,1631,0.999985055,0.997785082
0.998,1632,0.999985105,0.99779004
0.998,1633,0.999985155,0.997794986
0.998,1634,0.999985204,0.997799919
0.998,1635,0.999985254,0.997804839
0.998,1636,0.999985303,0.997809746
0.998,1637,0.999985352,0.997814641
0.998,1638,0.999985401,0.997819523
0.998,1639,0.999985449,0.997824392
0.998,1640,0.999985498,0.997829249
0.998,1641,0.999985546,0.997834094
0.998,1642,0.999985594,0.997838926
0.998,1643,0.999985642,0.997843745
0.998,1644,0.99998569,0.997848553
0.998,1645,0.999985737,0.997853347
0.998,1646,0.999985785,0.99785813
0.998,1647,0.999985832,0.9978629
0.998,1648,0.999985879,0.997867658
0.998,1649,0.999985926,0.997872403
0.998,1650,0.999985973,0.997877137
0.998,1651,0.999986019,0.997881858
0.998,1652,0.999986066,0.997886567
0.998,1653,0.999986112,0.997891264
0.998,1654,0.999986158,0.997895949
0.998,1655,0.999986204,0.997900622
0.998,1656,0.999986249,0.997905283
0.998,1657,0.999986295,0.997909932
0.998,1658,0.99998634,0.99791457
0.998,1659,0.999986385,0.997919195
0.998,1660,0.99998643,0.997923808
0.998,1661,0.999986475,0.99792841
0.998,1662,0.99998652,0.997933
0.998,1663,0.999986564,0.997937578
0.998,1664,0.999986608,0.997942145
0.998,1665,0.999986653,0.997946699
0.998,1666,0.999986696,0.997951243
0.998,1667,0.99998674,0.997955774
0.998,1668,0.999986784,0.997960294
0.998,1669,0.999986827,0.997964802
0.998,1670,0.999986871,0.997969299
0.998,1671,0.999986914,0.997973785
0.998,1672,0.999986957,0.997978259
0.998,1673,0.999987,0.997982722
0.998,1674,0.999987043,0.997987173
0.998,1675,0.999987085,0.997991613
0.998,1676,0.999987127,0.997996041
0.998,1677,0.99998717,0.998000459
0.998,1678,0.999987212,0.998004865
0.998,1679,0.999987254,0.99800926
0.998,1680,0.999987295,0.998013644
0.998,1681,0.999987337,0.998018016
0.998,1682,0.999987379,0.998022378
0.998,1683,0.99998742,0.998026728
0.998,1684,0.999987461,0.998031068
0.998,1685,0.999987502,0.998035396
0.998,1686,0.999987543,0.998039713
0.998,1687,0.999987584,0.99804402
0.998,1688,0.999987624,0.998048315
0.998,1689,0.999987664,0.9980526
0.998,1690,0.999987705,0.998056874
0.998,1691,0.999987745,0.998061137
0.998,1692,0.999987785,0.998065389
0.998,1693,0.999987825,0.998069631
0.998,1694,0.999987864,0.998073861
0.998,1695,0.999987904,0.998078081
0.998,1696,0.999987943,0.998082291
0.998,1697,0.999987982,0.998086489
0.998,1698,0.999988021,0.998090677
0.998,1699,0.99998806,0.998094855
0.998,1700,0.999988099,0.998099022
0.998,1701,0.999988138,0.998103179
0.998,1702,0.999988176,0.998107325
0.998,1703,0.999988215,0.99811146
0.998,1704,0.999988253,0.998115585
0.998,1705,0.999988291,0.9981197
0.998,1706,0.999988329,0.998123804
0.998,1707,0.999988367,0.998127898
0.998,1708,0.999988404,0.998131982
0.998,1709,0.999988442,0.998136056
0.998,1710,0.999988479,0.998140119
0.998,1711,0.999988517,0.998144172
0.998,1712,0.999988554,0.998148215
0.998,1713,0.999988591,0.998152247
0.998,1714,0.999988628,0.99815627
0.998,1715,0.999988664,0.998160282
0.998,1716,0.999988701,0.998164284
0.998,1717,0.999988737,0.998168277
0.998,1718,0.999988774,0.998172259
0.998,1719,0.99998881,0.998176231
0.998,1720,0.999988846,0.998180194
0.998,1721,0.999988882,0.998184146
0.998,1722,0.999988918,0.998188089
0.998,1723,0.999988954,0.998192021
0.998,1724,0.999988989,0.998195944
0.998,1725,0.999989024,0.998199857
0.998,1726,0.99998906,0.99820376
0.998,1727,0.999989095,0.998207654
0.998,1728,0.99998913,0.998211538
0.998,1729,0.999989165,0.998215412
0.998,1730,0.9999892,0.998219276
0.998,1731,0.999989234,0.998223131
0.998,1732,0.999989269,0.998226976
0.998,1733,0.999989303,0.998230811
0.998,1734,0.999989338,0.998234637
0.998,1735,0.999989372,0.998238454
0.998,1736,0.999989406,0.99824226
0.998,1737,0.99998944,0.998246058
0.998,1738,0.999989473,0.998249846
0.998,1739,0.999989507,0.998253624
0.998,1740,0.999989541,0.998257393
0.998,1741,0.999989574,0.998261153
0.998,1742,0.999989607,0.998264903
0.998,1743,0.999989641,0.998268644
0.998,1744,0.999989674,0.998272376
0.998,1745,0.999989707,0.998276099
0.998,1746,0.999989739,0.998279812
0.998,1747,0.999989772,0.998283516
0.998,1748,0.999989805,0.998287211
0.998,1749,0.999989837,0.998290896
0.998,1750,0.99998987,0.998294573
0.998,1751,0.999989902,0.99829824
0.998,1752,0.999989934,0.998301898
0.998,1753,0.999989966,0.998305547
0.998,1754,0.999989998,0.998309188
0.998,1755,0.99999003,0.998312819
0.998,1756,0.999990061,0.998316441
0.998,1757,0.999990093,0.998320054
0.998,1758,0.999990124,0.998323658
0.998,1759,0.999990156,0.998327254
0.998,1760,0.999990187,0.99833084
0.998,1761,0.999990218,0.998334418
0.998,1762,0.999990249,0.998337987
0.998,1763,0.99999028,0.998341547
0.998,1764,0.999990311,0.998345098
0.998,1765,0.999990341,0.99834864
0.998,1766,0.999990372,0.998352174
0.998,1767,0.999990402,0.998355699
0.998,1768,0.999990433,0.998359215
0.998,1769,0.999990463,0.998362723
0.998,1770,0.999990493,0.998366222
0.998,1771,0.999990523,0.998369712
0.998,1772,0.999990553,0.998373194
0.998,1773,0.999990583,0.998376667
0.998,1774,0.999990613,0.998380132
0.998,1775,0.999990642,0.998383588
0.998,1776,0.999990672,0.998387035
0.999,1777,0.999990701,0.998390474
0.999,1778,0.99999073,0.998393905
0.999,1779,0.99999076,0.998397327
0.999,1780,0.999990789,0.998400741
0.999,1781,0.999990818,0.998404147
0.999,1782,0.999990847,0.998407544
0.999,1783,0.999990875,0.998410933
0.999,1784,0.999990904,0.998414313
0.999,1785,0.999990933,0.998417685
0.999,1786,0.999990961,0.998421049
0.999,1787,0.999990989,0.998424405
0.999,1788,0.999991018,0.998427752
0.999,1789,0.999991046,0.998431092
0.999,1790,0.999991074,0.998434423
0.999,1791,0.999991102,0.998437746
0.999,1792,0.99999113,0.998441061
0.999,1793,0.999991158,0.998444367
0.999,1794,0.999991185,0.998447666
0.999,1795,0.999991213,0.998450956
0.999,1796,0.99999124,0.998454239
0.999,1797,0.999991268,0.998457514
0.999,1798,0.999991295,0.99846078
0.999,1799,0.999991322,0.998464039
0.999,1800,0.999991349,0.998467289
0.999,1801,0.999991376,0.998470532
0.999,1802,0.999991403,0.998473767
0.999,1803,0.99999143,0.998476994
0.999,1804,0.999991457,0.998480213
0.999,1805,0.999991483,0.998483424
0.999,1806,0.99999151,0.998486628
0.999,1807,0.999991536,0.998489823
0.999,1808,0.999991563,0.998493011
0.999,1809,0.999991589,0.998496191
0.999,1810,0.999991615,0.998499363
0.999,1811,0.999991641,0.998502528
0.999,1812,0.999991667,0.998505685
0.999,1813,0.999991693,0.998508834
0.999,1814,0.999991719,0.998511976
0.999,1815,0.999991745,0.99851511
0.999,1816,0.99999177,0.998518237
0.999,1817,0.999991796,0.998521355
0.999,1818,0.999991821,0.998524467
0.999,1819,0.999991847,0.99852757
0.999,1820,0.999991872,0.998530667
0.999,1821,0.999991897,0.998533755
0.999,1822,0.999991922,0.998536837
0.999,1823,0.999991947,0.99853991
0.999,1824,0.999991972,0.998542977
0.999,1825,0.999991997,0.998546036
0.999,1826,0.999992022,0.998549087
0.999,1827,0.999992046,0.998552132
0.999,1828,0.999992071,0.998555168
0.999,1829,0.999992095,0.998558198
0.999,1830,0.99999212,0.99856122
0.999,1831,0.999992144,0.998564235
0.999,1832,0.999992168,0.998567242
0.999,1833,0.999992192,0.998570243
0.999,1834,0.999992216,0.998573236
0.999,1835,0.99999224,0.998576222
0.999,1836,0.999992264,0.998579201
0.999,1837,0.999992288,0.998582172
0.999,1838,0.999992312,0.998585136
0.999,1839,0.999992335,0.998588094
0.999,1840,0.999992359,0.998591044
0.999,1841,0.999992383,0.998593987
0.999,1842,0.999992406,0.998596923
0.999,1843,0.999992429,0.998599852
0.999,1844,0.999992453,0.998602774
0.999,1845,0.999992476,0.998605688
0.999,1846,0.999992499,0.998608596
0.999,1847,0.999992522,0.998611497
0.999,1848,0.999992545,0.998614391
0.999,1849,0.999992568,0.998617278
0.999,1850,0.99999259,0.998620158
0.999,1851,0.999992613,0.998623031
0.999,1852,0.999992636,0.998625897
0.999,1853,0.999992658,0.998628757
0.999,1854,0.999992681,0.998631609
0.999,1855,0.999992703,0.998634455
0.999,1856,0.999992725,0.998637294
1,1857,0.999992748,0.998640126
1,1858,0.99999277,0.998642951
1,1859,0.999992792,0.998645769
1,1860,0.999992814,0.998648581
1,1861,0.999992836,0.998651386
1,1862,0.999992858,0.998654185
1,1863,0.999992879,0.998656976
1,1864,0.999992901,0.998659761
1,1865,0.999992923,0.99866254
1,1866,0.999992944,0.998665312
1,1867,0.999992966,0.998668077
1,1868,0.999992987,0.998670835
1,1869,0.999993008,0.998673587
1,1870,0.99999303,0.998676333
1,1871,0.999993051,0.998679071
1,1872,0.999993072,0.998681804
1,1873,0.999993093,0.99868453
1,1874,0.999993114,0.998687249
1,1875,0.999993135,0.998689962
1,1876,0.999993156,0.998692668
1,1877,0.999993176,0.998695368
1,1878,0.999993197,0.998698062
1,1879,0.999993218,0.998700749
1,1880,0.999993238,0.99870343
1,1881,0.999993259,0.998706104
1,1882,0.999993279,0.998708772
1,1883,0.999993299,0.998711434
1,1884,0.99999332,0.99871409
1,1885,0.99999334,0.998716739
1,1886,0.99999336,0.998719382
1,1887,0.99999338,0.998722018
1,1888,0.9999934,0.998724649
1,1889,0.99999342,0.998727273
1,1890,0.99999344,0.998729891
1,1891,0.99999346,0.998732502
1,1892,0.999993479,0.998735108
1,1893,0.999993499,0.998737707
1,1894,0.999993519,0.9987403
1,1895,0.999993538,0.998742888
1,1896,0.999993558,0.998745469
1,1897,0.999993577,0.998748043
1,1898,0.999993596,0.998750612
1,1899,0.999993616,0.998753175
1,1900,0.999993635,0.998755732
1,1901,0.999993654,0.998758282
1,1902,0.999993673,0.998760827
1,1903,0.999993692,0.998763366
1,1904,0.999993711,0.998765898
1,1905,0.99999373,0.998768425
1,1906,0.999993749,0.998770946
1,1907,0.999993767,0.998773461
1,1908,0.999993786,0.998775969
1,1909,0.999993805,0.998778472
1,1910,0.999993823,0.998780969
1,1911,0.999993842,0.998783461
1,1912,0.99999386,0.998785946
1,1913,0.999993879,0.998788426
1,1914,0.999993897,0.998790899
1,1915,0.999993915,0.998793367
1,1916,0.999993933,0.998795829
1,1917,0.999993951,0.998798286
1,1918,0.99999397,0.998800736
1,1919,0.999993988,0.998803181
1,1920,0.999994005,0.99880562
1,1921,0.999994023,0.998808053
1,1922,0.999994041,0.998810481
1,1923,0.999994059,0.998812903
1,1924,0.999994077,0.998815319
1,1925,0.999994094,0.99881773
1,1926,0.999994112,0.998820135
1,1927,0.999994129,0.998822534
1,1928,0.999994147,0.998824928
1,1929,0.999994164,0.998827316
1,1930,0.999994182,0.998829699
1,1931,0.999994199,0.998832076
1,1932,0.999994216,0.998834447
1,1933,0.999994233,0.998836813
1,1934,0.99999425,0.998839174
1,1935,0.999994268,0.998841529
1,1936,0.999994285,0.998843878
1,1937,0.999994302,0.998846222
1,1938,0.999994318,0.99884856
1,1939,0.999994335,0.998850893
1,1940,0.999994352,0.998853221
1,1941,0.999994369,0.998855543
1,1942,0.999994385,0.99885786
1,1943,0.999994402,0.998860171
1,1944,0.999994419,0.998862477
1,1945,0.999994435,0.998864778
1,1946,0.999994452,0.998867073
1,1947,0.999994468,0.998869363
1,1948,0.999994484,0.998871647
1,1949,0.999994501,0.998873927
1,1950,0.999994517,0.998876201
1,1951,0.999994533,0.998878469
1,1952,0.999994549,0.998880733
1,1953,0.999994565,0.998882991
1,1954,0.999994581,0.998885244
1,1955,0.999994597,0.998887492
1,1956,0.999994613,0.998889734
1,1957,0.999994629,0.998891972
1,1958,0.999994645,0.998894204
1,1959,0.999994661,0.998896431
1,1960,0.999994676,0.998898653
1,1961,0.999994692,0.998900869
1,1962,0.999994708,0.998903081
1,1963,0.999994723,0.998905287
1,1964,0.999994739,0.998907489
1,1965,0.999994754,0.998909685
1,1966,0.999994769,0.998911876
1,1967,0.999994785,0.998914062
1,1968,0.9999948,0.998916243
1,1969,0.999994815,0.998918419
1,1970,0.999994831,0.99892059
1,1971,0.999994846,0.998922756
1,1972,0.999994861,0.998924917
1,1973,0.999994876,0.998927073
1,1974,0.999994891,0.998929224
1,1975,0.999994906,0.99893137
1,1976,0.999994921,0.998933511
1,1977,0.999994935,0.998935647
1,1978,0.99999495,0.998937779
1,1979,0.999994965,0.998939905
1,1980,0.99999498,0.998942027
1,1981,0.999994994,0.998944143
1,1982,0.999995009,0.998946255
1,1983,0.999995024,0.998948362
1,1984,0.999995038,0.998950464
1,1985,0.999995053,0.998952561
1,1986,0.999995067,0.998954653
1,1987,0.999995081,0.998956741
1,1988,0.999995096,0.998958824
1,1989,0.99999511,0.998960902
1,1990,0.999995124,0.998962975
1,1991,0.999995138,0.998965044
1,1992,0.999995152,0.998967107
1,1993,0.999995167,0.998969166
1,1994,0.999995181,0.998971221
1,1995,0.999995195,0.99897327
1,1996,0.999995209,0.998975315
1,1997,0.999995222,0.998977355
1,1998,0.999995236,0.998979391
1,1999,0.99999525,0.998981422
1,2000,0.999995264,0.998983448
