T1,T2
2.301655657,3.340115639
3.368499035,181.2296682
6.518900573,491.2828192
11.04339734,102.440664
283.8271021,197.9675843
112.5933303,2.394211112
162.5618292,0
36.35141425,47.32174965
342.9444092,125.634804
4.945605348,3.378597872
178.3277769,2.494693767
79.32364614,176.9431005
2.895825981,67.40642195
56.6278806,18.86324917
465.8423929,166.0339948
444.3660214,2.551358247
3.414222511,3.035623665
4.676118941,118.1800874
134.9221176,2.953581707
348.9707721,605.7727557
11.39111707,83.74994316
7.144404703,2.769350297
6.879345601,64.43488093
36.78385311,67.77666045
154.2611937,3.483404632
8.30878571,2.458310251
287.1337663,147.4959598
6.941080262,121.588634
168.2329316,146.12719
3.683087749,293.3525659
2.55478989,314.9700489
3.716744845,2.601745971
6.449093458,39.21333222
2.045355457,2.409147765
255.2043096,67.04582118
218.8259647,93.98402762
502.5229224,152.8384447
143.1354575,151.958557
115.7126441,2.417329688
3.135259796,286.6158438
0,2.638652024
573.6816731,3.102285773
6.393257587,45.90857715
311.1774557,193.7317132
245.7837628,160.4250428
427.0100277,151.6777935
4.239407265,55.40847584
8.634360341,2.678416686
10.62057836,187.5042762
309.8223976,254.797538
236.8350794,218.2942251
6.939086881,3.136077433
9.554782552,200.2326662
252.3711433,3.088215523
141.9855461,204.3021543
9.012703219,96.11380413
9.471267525,28.34509542
7.252699547,139.2979617
7.442430721,132.4834241
3.862287453,86.97669852
58.47081795,157.530934
3.342142573,141.8107255
9.217078256,80.40744389
378.0296399,87.82488892
90.44340665,56.06405217
5.034020113,120.3190927
7.050840113,39.59048913
9.602525492,128.660207
371.4534913,3.026023514
74.70776637,3.447237933
2.405127021,212.6647943
196.7011353,9.093049862
34.68876981,133.6110337
154.9242268,2.15457365
4.511740411,6.809024336
192.2892333,102.8627362
332.0912923,179.6315145
4.513799546,2.84431803
200.1430881,165.2383096
323.8898318,2.283163949
12.78952921,118.2512601
207.8592533,3.246368303
4.58827711,32.04494716
7.451446638,3.036746387
255.7200693,3.189030099
262.5498346,2.955111902
5.438692722,67.99504444
243.4131874,2.711713434
4.596179957,2.938530776
128.514867,156.0212162
100.6305884,66.43167401
35.43004303,3.64241859
326.8892971,3.114460611
11.99108183,311.1023791
4.34373472,206.9105142
6.603090389,63.387507
392.5791356,106.7238848
7.079702438,74.51128021
6.168753155,2.666958135
2.950768541,2.575547048
6.847892607,113.673729
7.757414726,56.28145721
166.5076786,134.1872413
8.870807006,202.9447209
113.3494676,2.482862446
207.071716,144.6191036
7.498916219,2.355426326
7.894529859,50.37052979
4.781461702,3.432505741
461.713423,3.772687985
7.028229653,3.377917732
33.39142542,626.4504901
6.953356088,48.66364885
3.373704411,3.491911946
94.18128053,232.7433117
2.861417304,3.169003904
7.913422688,3.037894988
275.5031456,180.7593333
3.750191741,143.4105147
2.553303153,14.24445698
176.4534589,115.6668607
108.6088704,2.485007584
537.7163959,812.5109151
80.13068748,16.03412238
251.7741824,4.184897084
415.7006491,326.1540328
240.6543553,22.75829277
5.798081719,189.4060326
2.688679713,3.068752274
8.22030221,2.701096534
69.46656812,15.19171819
248.0153823,2.531228221
6.852803314,2.552951903
7.271140088,2.079720494
