Time,P1,P2,IM,Rec
34,0.692915724,0.523533346,1.31,0.52006
44,0.748101262,0.548194545,1.31,0.56996
54,0.791021856,0.574948843,1.31,0.61118
64,0.824751121,0.601936729,1.31,0.64718
74,0.851652447,0.62805997,1.31,0.6785
84,0.873416936,0.652752949,1.31,0.70492
94,0.891247794,0.675775277,1.31,0.72898
104,0.906013257,0.697072986,1.31,0.75034
114,0.918352229,0.716693256,1.31,0.77014
124,0.92874428,0.734734007,1.31,0.787
134,0.937556006,0.751314875,1.31,0.80278
144,0.945072191,0.766560958,1.31,0.81692
154,0.951517171,0.780594079,1.31,0.82972
164,0.957069813,0.793528418,1.31,0.84122
174,0.961874224,0.805468645,1.31,0.85102
184,0.966047565,0.816509456,1.31,0.86184
194,0.969685856,0.826735855,1.31,0.87162
204,0.972868341,0.836223808,1.31,0.88034
214,0.975660837,0.845041065,1.31,0.88802
224,0.978118321,0.853248005,1.31,0.89418
234,0.980286947,0.860898464,1.31,0.9006
244,0.98220565,0.868040494,1.31,0.90626
254,0.983907417,0.874717055,1.31,0.91162
264,0.985420306,0.880966625,1.31,0.91686
274,0.986768274,0.886823743,1.31,0.92126
284,0.987971848,0.892319479,1.31,0.9259
294,0.989048675,0.897481846,1.31,0.93024
304,0.990013971,0.902336158,1.31,0.9338
314,0.990880895,0.906905342,1.31,0.93764
324,0.991660862,0.911210209,1.31,0.94132
334,0.992363796,0.91526969,1.31,0.9445
344,0.992998349,0.919101041,1.31,0.94804
354,0.993572082,0.922720023,1.31,0.95078
364,0.994091618,0.926141059,1.31,0.9533
374,0.99456277,0.92937737,1.31,0.95542
384,0.994990654,0.932441102,1.31,0.9578
394,0.995379778,0.935343424,1.31,0.9598
404,0.995734124,0.93809463,1.31,0.9619
414,0.996057215,0.940704217,1.31,0.96374
424,0.996352177,0.943180963,1.31,0.96552
434,0.996621783,0.945532991,1.31,0.96708
444,0.996868503,0.947767826,1.31,0.96874
454,0.997094535,0.94989245,1.31,0.9702
464,0.997301843,0.95191335,1.31,0.97178
474,0.997492182,0.953836556,1.31,0.97322
484,0.997667123,0.955667682,1.31,0.97452
494,0.997828074,0.957411961,1.31,0.9759
504,0.9979763,0.959074271,1.31,0.9773
514,0.998112938,0.96065917,1.31,0.97816
524,0.998239012,0.962170916,1.31,0.97936
534,0.998355443,0.963613491,1.31,0.98002
544,0.998463065,0.964990624,1.31,0.98086
554,0.99856263,0.966305806,1.31,0.98204
564,0.998654819,0.967562314,1.31,0.98296
574,0.998740248,0.96876322,1.31,0.98376
584,0.998819476,0.969911409,1.31,0.98458
594,0.998893011,0.971009591,1.31,0.9854
601,0.998941347,0.971749935,1.31,0.98578
611,0.99900624,0.972768874,1.31,0.9868
621,0.999066592,0.973744347,1.31,0.98762
631,0.999122761,0.97467852,1.31,0.98832
641,0.999175073,0.975573431,1.31,0.98874
651,0.999223827,0.976431004,1.31,0.9892
661,0.999269296,0.977253054,1.31,0.98958
671,0.999311727,0.978041294,1.31,0.99016
681,0.999351351,0.97879734,1.31,0.99072
691,0.999388375,0.979522722,1.31,0.99136
701,0.999422992,0.980218885,1.31,0.99172
711,0.999455378,0.980887194,1.31,0.99228
